prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
weak,cross_group,svm,f1_score,90,0.4711033514482056,,,,,0.1556614541571018,0.2483570436070823,2.3425373021782662e-51
weak,cross_group,svm,f1_score,100,0.4152732598369766,,,,,0.2114915457683308,0.3374336655104297,2.7494820015445536e-71
weak,cross_group,svm,accuracy,sensitivity,0.9454253028263794,-0.0001877682613483,0.9422257695876078,7.097606720730523e-07,-0.0191884253028261,,,
weak,cross_group,svm,accuracy,10,0.9451924629878872,,,,,0.0002328398384922,0.0002462805234809,0.1027180666691192
weak,cross_group,svm,accuracy,20,0.9443324360699864,,,,,0.001092866756393,0.0011559525148374,2.9609938772362836e-08
weak,cross_group,svm,accuracy,30,0.9431197846567968,,,,,0.0023055181695826,0.0024386042585175,3.5201824211025196e-18
weak,cross_group,svm,accuracy,40,0.9418546433378197,,,,,0.0035706594885597,0.0037767758889942,3.455641766817702e-25
weak,cross_group,svm,accuracy,50,0.9401830417227456,,,,,0.0052422611036336,0.0055448707454325,1.444412548068535e-29
weak,cross_group,svm,accuracy,60,0.9381641991924629,,,,,0.0072611036339165,0.0076802510068317,2.428297879107411e-32
weak,cross_group,svm,accuracy,70,0.9355100942126516,,,,,0.0099152086137277,0.0104875642571506,1.1982234096371892e-40
weak,cross_group,svm,accuracy,80,0.9328977119784656,,,,,0.0125275908479136,0.0132507463154011,9.6395714946481e-49
weak,cross_group,svm,accuracy,90,0.9308452220726784,,,,,0.014580080753701,0.0154217162478235,1.6097033480850046e-52
weak,cross_group,svm,accuracy,100,0.9262368775235532,,,,,0.0191884253028261,0.0202960775911769,1.2899263990460912e-71
weak,cross_group,svm,precision,sensitivity,0.9893951045812526,8.16958921737994e-05,0.959966418627592,1.351847118532343e-07,0.0092810477020519,,,
weak,cross_group,svm,precision,10,0.9904628692622814,,,,,-0.0010677646810288,-0.0010792095858214,0.009934449792907
weak,cross_group,svm,precision,20,0.9923094917911448,,,,,-0.0029143872098923,-0.0029456252576929,7.17400638931606e-09
weak,cross_group,svm,precision,30,0.993259447949029,,,,,-0.0038643433677764,-0.0039057635820948,2.053144593716005e-12
weak,cross_group,svm,precision,40,0.9940179505331188,,,,,-0.0046228459518661,-0.0046723962251892,7.77673703677387e-14
weak,cross_group,svm,precision,50,0.9935843780467764,,,,,-0.0041892734655237,-0.0042341764641101,1.4493731300438811e-09
weak,cross_group,svm,precision,60,0.9951769770647414,,,,,-0.0057818724834888,-0.0058438458576525,9.831014498566947e-14
weak,cross_group,svm,precision,70,0.9956965771052584,,,,,-0.0063014725240059,-0.0063690152648096,1.0091089550652028e-15
weak,cross_group,svm,precision,80,0.9963872534130904,,,,,-0.0069921488318379,-0.0070670946313174,1.891697020882214e-21
weak,cross_group,svm,precision,90,0.9967612875550316,,,,,-0.0073661829737791,-0.0074451378824001,5.377660240332193e-22
weak,cross_group,svm,precision,100,0.9986761522833044,,,,,-0.0092810477020519,-0.009380527212109,9.688165248067797e-28
weak,cross_group,svm,recall,sensitivity,0.4592328398384926,-0.0019204086626697,0.9455361495474164,5.434726400771319e-07,-0.196514131897712,,,
weak,cross_group,svm,recall,10,0.4563391655450874,,,,,0.0028936742934051,0.0063011048914159,0.0459008431156129
weak,cross_group,svm,recall,20,0.4467967698519515,,,,,0.0124360699865411,0.0270800973007826,5.169174033828682e-10
weak,cross_group,svm,recall,30,0.4341588156123822,,,,,0.0250740242261104,0.0545998065707337,1.3841920710767737e-19
weak,cross_group,svm,recall,40,0.4210901749663525,,,,,0.03814266487214,0.0830573547082444,8.232566763118336e-27
weak,cross_group,svm,recall,50,0.4044683714670256,,,,,0.054764468371467,0.1192520735031212,5.408121422005639e-31
weak,cross_group,svm,recall,60,0.3835127860026918,,,,,0.0757200538358007,0.1648837959028163,1.5640690881717818e-33
weak,cross_group,svm,recall,70,0.3566756393001345,,,,,0.1025572005383581,0.2233228803376221,1.6688554594793822e-41
weak,cross_group,svm,recall,80,0.3301884253028264,,,,,0.1290444145356662,0.2809999706925354,2.002819527112757e-49
weak,cross_group,svm,recall,90,0.3094616419919246,,,,,0.149771197846568,0.3261334661938396,3.795086655022318e-53
weak,cross_group,svm,recall,100,0.2627187079407805,,,,,0.196514131897712,0.427918290788664,8.486278334873933e-72
weak,cross_group,svm,auc_roc,sensitivity,0.7629342956875205,-0.0007772163688221,0.8810694020449472,1.8788592043810373e-05,-0.0792673496575686,,,
weak,cross_group,svm,auc_roc,10,0.7665449172084361,,,,,-0.0036106215209156,-0.0047325458316982,0.0009892311526161
weak,cross_group,svm,auc_roc,20,0.7651556383581896,,,,,-0.002221342670669,-0.0029115779474395,0.1171277281893275
weak,cross_group,svm,auc_roc,30,0.7609261969700356,,,,,0.0020080987174848,0.0026320729436802,0.2230576076534362
weak,cross_group,svm,auc_roc,40,0.7553452481371922,,,,,0.0075890475503282,0.0099471836476945,0.0001183311781161
weak,cross_group,svm,auc_roc,50,0.7481746547860786,,,,,0.0147596409014418,0.0193458872996936,1.267079780773332e-10
weak,cross_group,svm,auc_roc,60,0.7428123449589116,,,,,0.0201219507286088,0.0263744215489434,2.533765861947282e-12
weak,cross_group,svm,auc_roc,70,0.7308137874637134,,,,,0.032120508223807,0.0421012771419085,3.482203377580634e-19
weak,cross_group,svm,auc_roc,80,0.7171880646263082,,,,,0.0457462310612122,0.0599609053096608,1.0838993355715878e-27
weak,cross_group,svm,auc_roc,90,0.7060597137009377,,,,,0.0568745819865827,0.0745471560369823,1.6972598837468535e-34
weak,cross_group,svm,auc_roc,100,0.6836669460299518,,,,,0.0792673496575686,0.1038980028891434,7.740545863088459e-50
weak,cross_group,random_forest,f1_score,sensitivity,0.7931252310860714,0.0003500975679307,0.5795175927194012,0.0064957285436124,0.0340619121969433,,,
weak,cross_group,random_forest,f1_score,10,0.7912220434509498,,,,,0.0019031876351215,0.0023996054601811,0.41301064840503
weak,cross_group,random_forest,f1_score,20,0.7794882679847973,,,,,0.013636963101274,0.0171939594994351,5.947408586262599e-06
weak,cross_group,random_forest,f1_score,30,0.7781537391923815,,,,,0.0149714918936898,0.0188765800240505,5.938178727801264e-07
weak,cross_group,random_forest,f1_score,40,0.7810760675171065,,,,,0.0120491635689649,0.015192006377688,0.0001408716350321
weak,cross_group,random_forest,f1_score,50,0.7846979127674599,,,,,0.0084273183186114,0.0106254573531489,0.0186034917493039
weak,cross_group,random_forest,f1_score,60,0.7944472236191324,,,,,-0.001321992533061,-0.0016668143708539,0.714230670587923
weak,cross_group,random_forest,f1_score,70,0.7980407875076407,,,,,-0.0049155564215693,-0.0061977052663401,0.1722664332612662
weak,cross_group,random_forest,f1_score,80,0.8020206795281879,,,,,-0.0088954484421165,-0.011215692167472,0.028933175940668
weak,cross_group,random_forest,f1_score,90,0.8147358625450611,,,,,-0.0216106314589897,-0.0272474391331582,1.4966639727380565e-07
weak,cross_group,random_forest,f1_score,100,0.8271871432830147,,,,,-0.0340619121969433,-0.0429464488858845,4.0630778149365235e-12
weak,cross_group,random_forest,accuracy,sensitivity,0.9480538358008072,0.0001262461764346,0.6217338357041583,0.003929459688182,0.0124427994616422,,,
weak,cross_group,random_forest,accuracy,10,0.9475666218034994,,,,,0.0004872139973078,0.0005139096314043,0.5094733391351163
weak,cross_group,random_forest,accuracy,20,0.943800807537012,,,,,0.0042530282637953,0.0044860619757979,1.435913614564083e-05
weak,cross_group,random_forest,accuracy,30,0.9435800807537011,,,,,0.004473755047106,0.004718882913782,3.546451712566474e-06
weak,cross_group,random_forest,accuracy,40,0.9445531628532972,,,,,0.0035006729475099,0.0036924832908386,0.0006150915927646
weak,cross_group,random_forest,accuracy,50,0.9457806191117092,,,,,0.002273216689098,0.0023977717332665,0.0508723573325878
weak,cross_group,random_forest,accuracy,60,0.9491547779273216,,,,,-0.0011009421265144,-0.001161265410191,0.3473447708934328
weak,cross_group,random_forest,accuracy,70,0.9503943472409152,,,,,-0.002340511440108,-0.002468753726555,0.0459008431156129
weak,cross_group,random_forest,accuracy,80,0.9518882907133244,,,,,-0.0038344549125172,-0.0040445539775473,0.0033480361361126
weak,cross_group,random_forest,accuracy,90,0.956107671601615,,,,,-0.0080538358008077,-0.0084951249567012,2.969264723506134e-09
weak,cross_group,random_forest,accuracy,100,0.9604966352624495,,,,,-0.0124427994616422,-0.0131245705589409,1.5270991675147804e-14
weak,cross_group,random_forest,precision,sensitivity,0.6678224988933938,0.0006968477106109,0.6164920214946698,0.0041939525096736,0.0749641935060211,,,
weak,cross_group,random_forest,precision,10,0.6651976037622843,,,,,0.0026248951311095,0.0039305281500085,0.4509748893412824
weak,cross_group,random_forest,precision,20,0.648292886064736,,,,,0.0195296128286578,0.029243717995454,6.624715081655307e-06
weak,cross_group,random_forest,precision,30,0.6466742638479185,,,,,0.0211482350454753,0.0316674491807609,2.41150908896403e-06
weak,cross_group,random_forest,precision,40,0.650843767594871,,,,,0.0169787312985228,0.0254240180986074,0.0002250929518932
weak,cross_group,random_forest,precision,50,0.6573263896219408,,,,,0.010496109271453,0.015716914732351,0.046635628273844
weak,cross_group,random_forest,precision,60,0.673142004677142,,,,,-0.0053195057837481,-0.0079654485923472,0.3321144825002412
weak,cross_group,random_forest,precision,70,0.6808248216787989,,,,,-0.013002322785405,-0.0194697285685198,0.0178901931692576
weak,cross_group,random_forest,precision,80,0.6868606275225464,,,,,-0.0190381286291525,-0.0285077676488878,0.0016139644251907
weak,cross_group,random_forest,precision,90,0.7115498380184002,,,,,-0.0437273391250063,-0.0654774872027584,7.722903028997943e-11
weak,cross_group,random_forest,precision,100,0.742786692399415,,,,,-0.0749641935060211,-0.112251674105379,4.244660291941392e-17
weak,cross_group,random_forest,recall,sensitivity,0.981763122476447,-0.0003553529915575,0.7441260062512207,0.0006313646208972,-0.0437954239569317,,,
weak,cross_group,random_forest,recall,10,0.9811170928667564,,,,,0.0006460296096905,0.0006580300226198,0.4280055131913832
weak,cross_group,random_forest,recall,20,0.9818977119784656,,,,,-0.0001345895020186,-0.0001370895880455,0.8561980454196861
weak,cross_group,random_forest,recall,30,0.980578734858681,,,,,0.001184387617766,0.0012063883748031,0.2480110964701653
weak,cross_group,random_forest,recall,40,0.9800942126514132,,,,,0.0016689098250338,0.0016999108917679,0.0711314212402525
weak,cross_group,random_forest,recall,50,0.9776177658142664,,,,,0.0041453566621806,0.0042223593118105,8.505921744511275e-05
weak,cross_group,random_forest,recall,60,0.9732301480484524,,,,,0.0085329744279946,0.0086914798821029,8.822290125952331e-10
weak,cross_group,random_forest,recall,70,0.9689636608344548,,,,,0.0127994616419921,0.0130372198231547,3.893653355166873e-15
weak,cross_group,random_forest,recall,80,0.9668371467025572,,,,,0.0149259757738898,0.0152032353142781,7.246709633858954e-20
weak,cross_group,random_forest,recall,90,0.956958277254374,,,,,0.0248048452220729,0.0252656110768389,4.675967464043448e-23
weak,cross_group,random_forest,recall,100,0.9379676985195152,,,,,0.0437954239569317,0.0446089519500997,1.1080348450008352e-24
weak,cross_group,random_forest,auc_roc,sensitivity,0.9929381097611908,-2.6325366813892567e-05,0.9740281780540996,1.9173750384984713e-08,-0.0027886846195818,,,
weak,cross_group,random_forest,auc_roc,10,0.9926664953855746,,,,,0.0002716143756161,0.0002735461283498,0.0055151709731106
weak,cross_group,random_forest,auc_roc,20,0.9923469444439412,,,,,0.0005911653172495,0.0005953697530974,2.8006610019607905e-08
weak,cross_group,random_forest,auc_roc,30,0.992127080708013,,,,,0.0008110290531777,0.0008167971852473,5.844629665782246e-10
weak,cross_group,random_forest,auc_roc,40,0.9920307386159964,,,,,0.0009073711451943,0.0009138244733224,8.034877029033157e-12
weak,cross_group,random_forest,auc_roc,50,0.9916917117461996,,,,,0.0012463980149911,0.0012552625412785,2.871492644765796e-18
weak,cross_group,random_forest,auc_roc,60,0.9917231079125226,,,,,0.0012150018486681,0.0012236430818033,7.919440225357825e-17
weak,cross_group,random_forest,auc_roc,70,0.9911134780507608,,,,,0.00182463171043,0.001837608701381,8.000954797004473e-23
weak,cross_group,random_forest,auc_roc,80,0.9910037394023596,,,,,0.0019343703588311,0.0019481278236932,4.577498340759347e-28
weak,cross_group,random_forest,auc_roc,90,0.9905039880719122,,,,,0.0024341216892785,0.002451433443182,7.468163855452934e-32
weak,cross_group,random_forest,auc_roc,100,0.990149425141609,,,,,0.0027886846195818,0.0028085180658968,7.533717786641172e-32
strong,cross_group,svm,f1_score,sensitivity,0.6267648056053075,-0.0017171272703173,0.9541929832696374,2.484715883024847e-07,-0.16856942281739,,,
strong,cross_group,svm,f1_score,10,0.6243661737834669,,,,,0.0023986318218405,0.0038270046441487,0.0743697573488802
strong,cross_group,svm,f1_score,20,0.6175286501314863,,,,,0.0092361554738211,0.0147362382048577,7.843196154912913e-07
strong,cross_group,svm,f1_score,30,0.6057961449117659,,,,,0.0209686606935415,0.0334553894954116,1.8334417894070288e-15
strong,cross_group,svm,f1_score,40,0.5939606384002809,,,,,0.0328041672050265,0.052338878813314,5.9197860294305534e-24
strong,cross_group,svm,f1_score,50,0.5771664811480666,,,,,0.0495983244572408,0.0791338696966888,5.086813020592065e-28
strong,cross_group,svm,f1_score,60,0.5577181949319947,,,,,0.0690466106733127,0.1101635095905392,6.13033233253939e-31
strong,cross_group,svm,f1_score,70,0.5326211362777028,,,,,0.0941436693276046,0.1502057366426055,3.2084074194114834e-36
strong,cross_group,svm,f1_score,80,0.5098137694587098,,,,,0.1169510361465976,0.186594772234619,1.0232468609814599e-40
strong,cross_group,svm,f1_score,90,0.4893022286566255,,,,,0.1374625769486819,0.2193208293116035,5.0265325785466776e-48
strong,cross_group,svm,f1_score,100,0.4581953827879174,,,,,0.16856942281739,0.2689516407268459,1.1900686759491936e-62
strong,cross_group,svm,accuracy,sensitivity,0.9454253028263794,-0.0001619601125657,0.9624497561591951,1.01232173028538e-07,-0.0156917900403765,,,
strong,cross_group,svm,accuracy,10,0.94521534320323,,,,,0.0002099596231492,0.0002220795471853,0.13311743688473
strong,cross_group,svm,accuracy,20,0.9445397039030956,,,,,0.0008855989232838,0.0009367201413335,4.641926560961133e-06
strong,cross_group,svm,accuracy,30,0.943335127860027,,,,,0.0020901749663523,0.0022108303639681,1.1379652823020976e-14
strong,cross_group,svm,accuracy,40,0.94214266487214,,,,,0.0032826379542393,0.0034721283050345,3.503647578422106e-23
strong,cross_group,svm,accuracy,50,0.9404925975773888,,,,,0.0049327052489904,0.0052174457720181,2.1886913160490653e-27
strong,cross_group,svm,accuracy,60,0.9386460296096903,,,,,0.006779273216689,0.0071706069177778,4.0522429489474305e-31
strong,cross_group,svm,accuracy,70,0.936300134589502,,,,,0.0091251682368773,0.0096519187815233,9.550880261339344e-37
strong,cross_group,svm,accuracy,80,0.9342234185733512,,,,,0.0112018842530282,0.0118485132770826,1.774189200675017e-41
strong,cross_group,svm,accuracy,90,0.9324199192462987,,,,,0.0130053835800805,0.0137561196439322,2.3703703237777707e-49
strong,cross_group,svm,accuracy,100,0.9297335127860028,,,,,0.0156917900403765,0.0165975989784337,1.0694215094350609e-62
strong,cross_group,svm,precision,sensitivity,0.9893951045812526,7.688120259793657e-05,0.9632447728037142,9.190755643085485e-08,0.0086381540496313,,,
strong,cross_group,svm,precision,10,0.9907168021716574,,,,,-0.0013216975904047,-0.0013358642915098,0.0022021020598801
strong,cross_group,svm,precision,20,0.9923102017823282,,,,,-0.0029150972010756,-0.0029463428589627,1.3961961770435158e-08
strong,cross_group,svm,precision,30,0.9932083982774738,,,,,-0.0038132936962211,-0.0038541667313333,1.3995206044536002e-12
strong,cross_group,svm,precision,40,0.9938353816206288,,,,,-0.0044402770393761,-0.0044878704360028,1.803552366358598e-15
strong,cross_group,svm,precision,50,0.9944778010686692,,,,,-0.0050826964874165,-0.0051371756984463,3.3483965284097253e-13
strong,cross_group,svm,precision,60,0.9953339142037204,,,,,-0.0059388096224679,-0.0060024651375058,1.4129173681051906e-15
strong,cross_group,svm,precision,70,0.9955476536091526,,,,,-0.0061525490279,-0.0062184955225789,6.301799648014602e-16
strong,cross_group,svm,precision,80,0.995965065563382,,,,,-0.0065699609821293,-0.0066403815338362,8.505268478491956e-20
strong,cross_group,svm,precision,90,0.996776031676648,,,,,-0.0073809270953955,-0.0074600400398376,7.899205795383858e-25
strong,cross_group,svm,precision,100,0.998033258630884,,,,,-0.0086381540496313,-0.008730742662495,1.4434378284946878e-23
strong,cross_group,svm,recall,sensitivity,0.4592328398384926,-0.0016601370365838,0.9656370494386765,6.782405948468068e-08,-0.1613189771197846,,,
strong,cross_group,svm,recall,10,0.4564602960969045,,,,,0.002772543741588,0.0060373377099145,0.0490201321540758
strong,cross_group,svm,recall,20,0.4488829071332436,,,,,0.0103499327052489,0.0225374402860408,1.1711588110628784e-07
strong,cross_group,svm,recall,30,0.4363526244952893,,,,,0.0228802153432032,0.0498226898391021,3.389618083896677e-16
strong,cross_group,svm,recall,40,0.4240780619111708,,,,,0.0351547779273217,0.0765510975645498,1.1744460969923383e-24
strong,cross_group,svm,recall,50,0.4072139973082099,,,,,0.0520188425302827,0.1132733507224291,7.20104786351193e-29
strong,cross_group,svm,recall,60,0.3883310901749663,,,,,0.0709017496635263,0.1543917235719939,3.90586674111187e-32
strong,cross_group,svm,recall,70,0.3646702557200537,,,,,0.0945625841184388,0.2059142463585477,1.0869364349583592e-37
strong,cross_group,svm,recall,80,0.3436473755047106,,,,,0.1155854643337819,0.2516925060812989,3.6796200839510283e-42
strong,cross_group,svm,recall,90,0.3252759084791386,,,,,0.133956931359354,0.2916971952756367,5.014864174250084e-50
strong,cross_group,svm,recall,100,0.2979138627187079,,,,,0.1613189771197846,0.3512792708302805,3.305099618428939e-63
strong,cross_group,svm,auc_roc,sensitivity,0.7629342956875205,-0.000400507245267,0.8418164800225559,6.905920945885622e-05,-0.0374185232349544,,,
strong,cross_group,svm,auc_roc,10,0.7677428352273884,,,,,-0.0048085395398679,-0.0063026915516161,9.57420658071032e-05
strong,cross_group,svm,auc_roc,20,0.7679712589925088,,,,,-0.0050369633049883,-0.0066020931729767,0.0012008830073042
strong,cross_group,svm,auc_roc,30,0.7663809543073974,,,,,-0.0034466586198769,-0.0045176349252604,0.0651729333947392
strong,cross_group,svm,auc_roc,40,0.7639080246701129,,,,,-0.0009737289825924,-0.0012762946797599,0.6367141911616244
strong,cross_group,svm,auc_roc,50,0.7582668054224654,,,,,0.004667490265055,0.0061178141963705,0.0589208825949591
strong,cross_group,svm,auc_roc,60,0.7567278387727658,,,,,0.0062064569147546,0.0081349821994326,0.0145932383283976
strong,cross_group,svm,auc_roc,70,0.748031072523554,,,,,0.0149032231639664,0.019534084715036,9.8009986936982e-07
strong,cross_group,svm,auc_roc,80,0.7405184372723759,,,,,0.0224158584151445,0.0293811125569397,1.791267019764399e-13
strong,cross_group,svm,auc_roc,90,0.7359361004790036,,,,,0.0269981952085168,0.0353873136404064,1.3128377231194695e-16
strong,cross_group,svm,auc_roc,100,0.725515772452566,,,,,0.0374185232349544,0.0490455383202227,1.2648500204198445e-25
strong,cross_group,random_forest,f1_score,sensitivity,0.7931252310860714,0.0001102346387337,0.2384520985954031,0.12751817080492,0.0091529546177413,,,
strong,cross_group,random_forest,f1_score,10,0.787109994627877,,,,,0.0060152364581943,0.0075842202749713,0.0237537593486742
strong,cross_group,random_forest,f1_score,20,0.7809993445189258,,,,,0.0121258865671455,0.0152887414141911,1.9725280297845988e-05
strong,cross_group,random_forest,f1_score,30,0.7781532362642429,,,,,0.0149719948218284,0.018877214133418,1.9615875746268727e-07
strong,cross_group,random_forest,f1_score,40,0.779955021988694,,,,,0.0131702090973773,0.0166054597447903,6.225096423203566e-05
strong,cross_group,random_forest,f1_score,50,0.7786403131536076,,,,,0.0144849179324637,0.0182630905747743,9.047297408619668e-05
strong,cross_group,random_forest,f1_score,60,0.7864371214650565,,,,,0.0066881096210148,0.0084326022661723,0.0689272504835315
strong,cross_group,random_forest,f1_score,70,0.7855943479411513,,,,,0.00753088314492,0.0094952005682728,0.0697960159594914
strong,cross_group,random_forest,f1_score,80,0.7911753125864078,,,,,0.0019499184996635,0.0024585253667865,0.6367141911616244
strong,cross_group,random_forest,f1_score,90,0.7930102702493378,,,,,0.0001149608367335,0.0001449466392288,0.9853830772089625
strong,cross_group,random_forest,f1_score,100,0.8022781857038127,,,,,-0.0091529546177413,-0.0115403649499432,0.0583164964036229
strong,cross_group,random_forest,accuracy,sensitivity,0.9480538358008072,5.170316897100488e-05,0.3682369480987253,0.0477448500025768,0.0047227456258415,,,
strong,cross_group,random_forest,accuracy,10,0.946201884253028,,,,,0.0018519515477791,0.001953424455284,0.0293659033706849
strong,cross_group,random_forest,accuracy,20,0.94435800807537,,,,,0.0036958277254371,0.0038983310713735,5.543786386547765e-05
strong,cross_group,random_forest,accuracy,30,0.943436069986541,,,,,0.0046177658142663,0.0048707843794184,7.462532782111956e-07
strong,cross_group,random_forest,accuracy,40,0.9441870794078062,,,,,0.003866756393001,0.0040786253343248,0.0002506219463172
strong,cross_group,random_forest,accuracy,50,0.9438909825033648,,,,,0.0041628532974423,0.0043909461047916,0.0004876813112085
strong,cross_group,random_forest,accuracy,60,0.9465195154777928,,,,,0.0015343203230145,0.0016183894469648,0.2053006509516263
strong,cross_group,random_forest,accuracy,70,0.9463728129205922,,,,,0.001681022880215,0.0017731301923325,0.2147171860792295
strong,cross_group,random_forest,accuracy,80,0.9483970390309556,,,,,-0.0003432032301484,-0.0003620081657689,0.800442829773769
strong,cross_group,random_forest,accuracy,90,0.9494360699865412,,,,,-0.0013822341857337,-0.0014579701421346,0.3313897118305853
strong,cross_group,random_forest,accuracy,100,0.9527765814266488,,,,,-0.0047227456258415,-0.0049815162889481,0.0024683115462894
strong,cross_group,random_forest,precision,sensitivity,0.6678224988933938,0.0002849711953879,0.4010340839274093,0.0364702073353963,0.0290806315025399,,,
strong,cross_group,random_forest,precision,10,0.6595920376412628,,,,,0.008230461252131,0.0123243246008769,0.0355270576381909
strong,cross_group,random_forest,precision,20,0.6502985054727884,,,,,0.0175239934206054,0.026240495715019,2.4777255769737963e-05
strong,cross_group,random_forest,precision,30,0.6465370867414407,,,,,0.0212854121519531,0.0318728587120437,5.226642450549193e-07
strong,cross_group,random_forest,precision,40,0.6497172131591836,,,,,0.0181052857342102,0.0271109250799596,0.0001478433278883
strong,cross_group,random_forest,precision,50,0.6489681321201537,,,,,0.0188543667732401,0.0282326019331222,0.0005634008185233
strong,cross_group,random_forest,precision,60,0.6609026976882663,,,,,0.0069198012051275,0.0103617371630844,0.2053006509516263
strong,cross_group,random_forest,precision,70,0.6613475908666535,,,,,0.0064749080267403,0.0096955523922441,0.2994194321895495
strong,cross_group,random_forest,precision,80,0.6705035011018794,,,,,-0.0026810022084855,-0.0040145431052833,0.6620224235118145
strong,cross_group,random_forest,precision,90,0.6762529570780866,,,,,-0.0084304581846927,-0.0126238007833853,0.2034837142035427
strong,cross_group,random_forest,precision,100,0.6969031303959338,,,,,-0.0290806315025399,-0.0435454504014578,0.0001318285414037
strong,cross_group,random_forest,recall,sensitivity,0.981763122476447,-0.0002741221093845,0.7847984088740133,0.0002837173930053,-0.0323014804845224,,,
strong,cross_group,random_forest,recall,10,0.9811170928667564,,,,,0.0006460296096907,0.00065803002262,0.4678279107897555
strong,cross_group,random_forest,recall,20,0.981736204576043,,,,,2.691790040398878e-05,2.7417917609381947e-05,0.981108641848578
strong,cross_group,random_forest,recall,30,0.981413189771198,,,,,0.000349932705249,0.0003564329289191,0.7059290568173895
strong,cross_group,random_forest,recall,40,0.9794481830417228,,,,,0.0023149394347242,0.0023579409143877,0.0275441227088675
strong,cross_group,random_forest,recall,50,0.9775235531628532,,,,,0.0042395693135938,0.0043183220234426,0.0042809576860045
strong,cross_group,random_forest,recall,60,0.9750336473755048,,,,,0.0067294751009422,0.0068544794022895,6.155953868226001e-06
strong,cross_group,random_forest,recall,70,0.9719515477792732,,,,,0.0098115746971738,0.0099938309685381,6.364997645862334e-09
strong,cross_group,random_forest,recall,80,0.9687886944818304,,,,,0.0129744279946166,0.0132154362876142,6.9382678467773e-14
strong,cross_group,random_forest,recall,90,0.9616554508748318,,,,,0.0201076716016151,0.0204811844540408,1.9613964179794602e-19
strong,cross_group,random_forest,recall,100,0.9494616419919246,,,,,0.0323014804845224,0.0329015011309893,4.617941005825157e-26
strong,cross_group,random_forest,auc_roc,sensitivity,0.9929381097611908,-3.450848154289361e-05,0.9477358939739718,4.510205857868733e-07,-0.0037785303277225,,,
strong,cross_group,random_forest,auc_roc,10,0.9926727448308232,,,,,0.0002653649303676,0.0002672522363266,0.0104962324946812
strong,cross_group,random_forest,auc_roc,20,0.9923473429592904,,,,,0.0005907668019003,0.0005949684034612,5.0792606586242465e-08
strong,cross_group,random_forest,auc_roc,30,0.9921431129000025,,,,,0.0007949968611884,0.0008006509704614,1.1590293380946379e-10
strong,cross_group,random_forest,auc_roc,40,0.9918302058935592,,,,,0.0011079038676317,0.0011157834075863,4.90188643676801e-14
strong,cross_group,random_forest,auc_roc,50,0.9916933692077652,,,,,0.0012447405534254,0.0012535932916552,6.165509161479302e-17
strong,cross_group,random_forest,auc_roc,60,0.9914763957144704,,,,,0.0014617140467202,0.0014721099254331,1.2371154964176378e-15
strong,cross_group,random_forest,auc_roc,70,0.9909386223968444,,,,,0.0019994873643464,0.0020137079488542,6.669105897084872e-19
strong,cross_group,random_forest,auc_roc,80,0.9906258975400932,,,,,0.0023122122210974,0.0023286569408173,5.1498328052017046e-24
strong,cross_group,random_forest,auc_roc,90,0.9898878571769296,,,,,0.0030502525842612,0.0030719463320779,4.2494269034109315e-34
strong,cross_group,random_forest,auc_roc,100,0.9891595794334682,,,,,0.0037785303277225,0.0038054036707598,9.550880261339344e-37
strong,within_group,svm,f1_score,sensitivity,0.6267648056053075,-0.001726394658489,0.9796175162642012,6.4282078917179375e-09,-0.1689252384557918,,,
strong,within_group,svm,f1_score,10,0.620836456753822,,,,,0.0059283488514854,0.0094586498770619,3.610107753525371e-06
strong,within_group,svm,f1_score,20,0.6102170753172552,,,,,0.0165477302880522,0.0264018179388215,1.1514127899187562e-16
strong,within_group,svm,f1_score,30,0.5962489936449608,,,,,0.0305158119603466,0.048687819876669,2.7037060620391765e-26
strong,within_group,svm,f1_score,40,0.5834616362416254,,,,,0.043303169363682,0.0690899823608656,1.0915873326314617e-33
strong,within_group,svm,f1_score,50,0.564217022101388,,,,,0.0625477835039194,0.0997946645129714,8.816323591369284e-36
strong,within_group,svm,f1_score,60,0.5442143320243428,,,,,0.0825504735809646,0.1317088528945723,3.7108383821574255e-40
strong,within_group,svm,f1_score,70,0.5248024708307366,,,,,0.1019623347745708,0.1626803768538011,4.635856206139707e-46
strong,within_group,svm,f1_score,80,0.5052702685065306,,,,,0.1214945370987768,0.1938439044634003,7.216248665008449e-48
strong,within_group,svm,f1_score,90,0.4814796663085557,,,,,0.1452851392967517,0.2318016870083195,3.205529828383749e-50
strong,within_group,svm,f1_score,100,0.4578395671495155,,,,,0.1689252384557918,0.2695193427343927,1.2470026108923202e-61
strong,within_group,svm,accuracy,sensitivity,0.9454253028263794,-0.0001625645417839,0.985621547527247,1.3336893720004011e-09,-0.0157711978465679,,,
strong,within_group,svm,accuracy,10,0.9448532974427992,,,,,0.00057200538358,0.0006050244073963,1.267076690264046e-05
strong,within_group,svm,accuracy,20,0.9437806191117092,,,,,0.00164468371467,0.0017396231196195,3.3239348070774454e-16
strong,within_group,svm,accuracy,30,0.9423674293405117,,,,,0.0030578734858678,0.0032343893025987,1.2521940353812686e-25
strong,within_group,svm,accuracy,40,0.9410888290713324,,,,,0.0043364737550468,0.0045867968014848,3.31619167469316e-33
