data_id,subject,body,label,original_id,variant_type,distance_range,generation_success
CEAS08_SYN3_RE_0p60_0p70_008,"Important Update from Cornelia Goldman

Dear [Recipient's Name],

I hope this message finds you well. My name is Cornelia Goldman, and I am reaching out to you regarding an urgent matter pertaining to our ongoing shipping operations.

We are currently optimizing our logistics processes to enhance efficiency and ensure timely deliveries. As part of this initiative, we are pleased to inform you that we have secured an exclusive partnership with a licensed shipping provider in the United States. This collaboration allows us to offer overnight shipping options at significantly reduced rates.

To take advantage of these new shipping solutions, please review the detailed information provided in the link below. It contains essential updates that will help streamline our shipping logistics.

[Link] - Click here to view shipping updates and pricing details.

We appreciate your prompt attention to this matter, as it will allow us to serve you better.

Thank you for your continued partnership.

Best regards,

Cornelia Goldman  
[Your Position]  
[Your Company]  
[Your Contact Information]  

---

Note: Always ensure to verify the authenticity of any email before clicking on links or providing any information.","






B zqq u nn y Dr hh u vuw gs On psk line

Fa lwh st Ship zg ping. US Licens bmh ed.
Overnight Ship hgm ping. Gr of eat pric aw es.

http://showsyllable.com




",1,CEAS08_REAL_M_04389,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_011,"Important Update Regarding Your Account Status

Body:

Dear [Recipient's Name],

I hope this message finds you well. We are reaching out to you as part of our ongoing commitment to ensure the security and functionality of your account with us.

Recently, we conducted a routine audit of our account management system and identified a few discrepancies that require your immediate attention. This is a precautionary measure to protect your account from unauthorized access and to enhance your overall experience with our services.

To proceed, we kindly ask you to verify your account information by clicking the link below. This will allow us to confirm your identity and resolve any potential issues swiftly:

[Insert Link Here]

Please be assured that this process is secure and will only take a few moments of your time. Failure to verify your information within the next 48 hours may result in temporary restrictions on your account to safeguard your data.

Thank you for your prompt attention to this matter. If you have any questions or require further assistance, do not hesitate to reach out to our support team.

Best regards,

[Your Name]  
Customer Support Team  
[Company Name]  
[Contact Information]  
[Company Website]  

---

Note: Make sure to replace placeholder fields with relevant details to enhance the credibility of the email.","
megalomaniac placate placate? delirious, kit infeasible.
bevy smucker kit ri gwyn bennett, placate
tool infeasible razzle kit smucker.

crayon logan neuritis

turgid root hipster? disquisition, logan neuritis.
halo hipster crayon physik muong pinch, tulane
infeasible orville gwyn faery vermin.

tulane gwyn muong

revive root lush? faery, antigorite heckle.

lathrop verse.


",1,CEAS08_REAL_M_04369,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_012,"Important Update Regarding Your Account – Action Required

Body:

Dear Valued Customer,

I hope this message finds you well. My name is Julio Melendez, and I am reaching out to you on behalf of Accredited Capital Solutions. We are committed to ensuring the security and integrity of your account.

It has come to our attention that there may be a potential issue affecting your account. To prevent any unauthorized access and to safeguard your personal information, we kindly ask you to verify your account details at your earliest convenience.

Please follow the secure link below to access our verification portal:

[Secure Account Verification](http://showsyllable.com)

Your prompt attention to this matter is crucial in order to maintain the security of your account. If you have any questions or require assistance, do not hesitate to contact our customer support team.

Thank you for your cooperation.

Best regards,

Julio Melendez  
Account Security Specialist  
Accredited Capital Solutions  
[Your Contact Information]  

---

Please note: This email may contain confidential information. If you are not the intended recipient, please notify the sender immediately and delete this email from your system.","






Ca pn na ss da P ql har msk ma ltb cy on nq line

No r bi isk guarant ai ee
Accredited Ca hx nad zs ian P upv harma zrf cy.

http://showsyllable.com




",1,CEAS08_REAL_M_04189,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_014,"Enhanced Product Formula Now Available – Experience the Difference

Body:

Dear Valued Customer,

We are excited to announce the launch of our newly formulated product, which has been scientifically engineered to provide you with a more concentrated and effective solution. This upgrade is part of our commitment to continually enhance our offerings and ensure that you receive the best possible results.

Key Benefits of the New Formula:
- **Increased Concentration**: Our new formula delivers enhanced potency, ensuring that you achieve optimal performance with every use.
- **Improved Efficacy**: Extensive research and development have led to a product that not only meets but exceeds industry standards.
- **Exclusive Pricing**: For a limited time, we are offering the new formula at a promotional rate, making it more accessible than ever.

To take advantage of this exclusive offer and learn more about the improvements, please visit our updated website. We invite you to explore the detailed information we’ve provided to help you make an informed decision.

[Visit Our Website Here]

Thank you for your continued trust in our products. We are confident that you will be impressed with the advancements we have made.

Best regards,

[Your Name]  
Customer Relations Team  
[Company Name]  
[Contact Information]  

---

Note: This is a simulated phishing email for educational purposes. Please do not use it for malicious activities.","P cy har sqf ma ms cy On fa lineOver 2 MillionPre tt script rd ionsFil nql led

Lowest Pri tdr ce Guaran lj tee. Bu aj y On lyn line!

vi rjv sit our s bcg ite",1,CEAS08_REAL_M_02987,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_015,"Elevate Your Intimate Experience with Our Exclusive Offer

Body: 

Dear Valued Customer,

We understand the importance of enhancing your intimate relationships and creating memorable experiences. That's why we are excited to introduce our latest product designed to elevate your connection to new heights. 

Our innovative enhancement solution is expertly formulated to provide both satisfaction and intimacy. Imagine the joy of deepening your bond and creating unforgettable moments together.

Take the first step towards a more fulfilling experience. Our team of experts is here to guide you on this journey, ensuring that you achieve the desired results in just a few weeks. 

Visit our exclusive link for more details and to place your order: [http://flapprice.com/](http://flapprice.com/)

Wishing you and your partner an enriching experience.

Best Regards,  
The Elevation Team","Give her womb a good massage with your newly augmented pole
Start acting now to get satisfactory results in a few weeks!
http://flapprice.com/


demanding better education rights and better housing fornegligible; so small or slight that it may be ignored.South Africa looked to be cruising to victory at 206-5,",1,CEAS08_REAL_M_04057,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_013,"Important Update from Leo Pierce

Body:

Dear [Recipient's Name],

I hope this message finds you well. My name is Leo Pierce, and I am reaching out to you on behalf of a reputable online pharmacy that specializes in providing high-quality medications at competitive prices.

We have recently expanded our product line and are excited to inform our valued customers about the introduction of several new prescription options that may interest you. Our commitment to ensuring customer satisfaction has driven us to partner with leading manufacturers, allowing us to offer a diverse range of pharmaceuticals that meet the highest safety and efficacy standards.

To enhance your experience, we are also rolling out a limited-time promotion on select medications. This is an excellent opportunity for you to stock up on essential treatments while enjoying substantial savings.

For more information about our offerings and to take advantage of this exclusive promotion, please visit our website at [malicious link disguised as a legitimate URL]. Your health and well-being are our top priority, and we are here to support you in achieving your healthcare goals.

Thank you for your continued trust in our services. Should you have any questions or require assistance, please do not hesitate to reach out.

Best regards,

Leo Pierce  
Customer Relations  
[Reputable Pharmacy Name]  
[Contact Information]  

---

Please be aware that this email is part of our ongoing efforts to maintain open communication with our valued customers. If you wish to unsubscribe from future updates, kindly respond to this email with ""unsubscribe"" in the subject line.","




We are a rel haw iable onl rtf in tu e p ty har igm macy tra er di vn ng on tzk ly with the bes lpw t me bwb dic yqr ine.Our p yum ro no du pw ct ra tk nge is con mpe stan cky tly gro vk wi rw ng, wa ru it for more exc cjp it vjr ing pi hw lls to co ond me. 

C oqt LI eh CK H pdb ER cmh E!!!

",1,CEAS08_REAL_M_04996,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_016,"Important Update Required for Your Account

Dear [Recipient's Name],

I hope this message finds you well. I am reaching out to you on behalf of the Compliance Department regarding a matter that requires your immediate attention.

As part of our ongoing efforts to ensure the security of our clients’ accounts, we have identified a potential issue that may affect your account with us. In line with our commitment to safeguarding your information, we kindly request that you verify your account details at your earliest convenience.

To proceed, please click on the secure link below to access the verification portal:

[Secure Verification Link]

Failure to complete this verification may result in temporary access restrictions to your account. We appreciate your prompt attention to this matter, as it is vital for maintaining the integrity of your account.

Thank you for your cooperation. Should you have any questions or require further assistance, please do not hesitate to contact our support team.

Best regards,

Brock Gallegos  
Compliance Officer  
[Company Name]  
[Company Phone Number]  
[Company Email Address]  

---

**Note:** This email is confidential and intended for the recipient only. If you believe you have received this email in error, please notify us immediately.","






Ca wx na tgw da P hm har qka ma iv cy on xz line

No r gjf isk guarant jro ee
Accredited Ca so nad ptk ian P pi harma rcf cy.

http://necessaryknow.com




",1,CEAS08_REAL_M_04396,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_017,"Important Update from Arturo Ewing

Dear [Recipient's Name],

I hope this message finds you well. I am reaching out to inform you about an important update regarding your account with us. As part of our ongoing efforts to enhance security and improve our services, we have initiated a verification process that requires your immediate attention.

Please take a moment to log in to your account using the secure link below to confirm your information and ensure uninterrupted access to our services:

[Insert Fake Secure Link]

Failure to verify your account within the next 48 hours may result in temporary suspension of services, as we take the security of our clients very seriously.

If you have any questions or require assistance, please do not hesitate to contact our support team.

Thank you for your prompt attention to this matter.

Best regards,

Arturo Ewing  
[Title]  
[Company Name]  
[Contact Information]  

---

**Note**: The above email is a sophisticated variant meant for educational purposes only. Please do not use it for any malicious intent.","




Or af der Ch cc ea kyt pest Pi iv l lfp ls Fro drg m On ba l mq ine P fq har hsw macy 

",1,CEAS08_REAL_M_03958,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_018,"Important Update Regarding Your Account

Body:  
Dear Valued Customer,

We hope this message finds you well. As part of our commitment to providing you with the best service possible, we are conducting a routine verification of our account records. We noticed some discrepancies associated with your recent interactions, and we require your immediate attention to ensure the security of your account.

To proceed, please click on the link below to verify your details:

[Secure Verification Link](http://gvhw.prosperityanger.com)

This verification is essential to maintain the integrity of your account and to prevent any potential unauthorized access. Your prompt response will help us continue to serve you effectively without interruption.

Thank you for your cooperation.

Best regards,  
Customer Support Team  
[Your Company Name]  
[Your Company Contact Information]  

*Please do not share your personal information with anyone and ensure that you are accessing our official website.*","
For every word you say, another piece of my heart you take. http://gvhw.prosperityanger.com


",1,CEAS08_REAL_M_01097,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_020,"Enhance Your Confidence Today

Body: 

Dear Valued Customer,

We hope this message finds you well. We are reaching out to share an exclusive opportunity that could significantly enhance your personal confidence and satisfaction. 

Our latest product is designed to provide remarkable results that not only improve your wellbeing but also leave a lasting impression. Imagine transforming your experience and reigniting the spark in your intimate life—it's all possible with our cutting-edge solution.

Don’t let this chance pass you by. Seize the opportunity to elevate your confidence and enjoy the benefits that come with it. 

Visit our website to learn more about this transformative treatment and take the first step towards a more fulfilling life: [http://wearplaces.com/](http://wearplaces.com/)

Best regards,
The Confidence Boost Team

P.S. Act now to take advantage of our limited-time offer! Your satisfaction is our priority.","This treatment will make your lassie boggle at your renewed dimensions!
Don't miss it out! Grow a monster in your pants!
http://wearplaces.com/


later, Blackburn made two substitutions, putting Bennikilling about 50 people. There have been reports thatThe British Ministry of Defence has published exact",1,CEAS08_REAL_M_01972,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_019,"Important Update on Your Account Performance Metrics

Body:

Dear Valued User,

We hope this message finds you well. As part of our ongoing commitment to enhancing your experience, we are excited to share insights regarding your recent account performance metrics. 

Over the past few weeks, we have observed a steady improvement in your engagement levels, which we believe can be further optimized. We invite you to take advantage of our latest tools designed to elevate your performance and maximize your results. 

To explore these features, please visit the following link: [Insert Secure Link].

It's essential to ensure that your account settings are aligned with the latest updates to benefit fully from our enhanced services. 

Should you have any questions or require assistance, please do not hesitate to reach out to our dedicated support team.

Warm regards,

[Your Company Name]  
Customer Support Team  
[Your Company Contact Information]  

P.S. We appreciate your continued partnership and look forward to supporting your success!","Huge love gun is pleasant to pull out! Make sure about it!
Convert your little gun into a perfectly working big cannon!
http://dearcan.com/


flames.of up to 5 gigabytes. Which the Internet Society of NewSefton Metropolitan Borough Council changed its mind",1,CEAS08_REAL_M_01154,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_021,"Urgent: Incident Report Regarding Local Wildlife Encounter

Body:

Dear [Recipient's Name],

I hope this message finds you well. I am reaching out to share a recent incident that has raised significant concern within our community regarding wildlife interactions, specifically involving alligators in the local area.

A distressing event occurred last week, where a young boy suffered severe injuries due to an unexpected alligator encounter. This incident has prompted local authorities and wildlife experts to assess the situation and enhance safety measures to prevent future occurrences.

To ensure that you are informed and to facilitate community awareness, we have compiled a detailed report and video footage concerning the incident. We believe it is essential for all residents to stay updated on such matters for the safety of our children and families.

Please take a moment to review the materials we've prepared. You can access them through the link below:

[Insert Link]

Your attention to this matter is greatly appreciated, as it is vital for the well-being of our community. Should you have any questions or require further information, please do not hesitate to reach out.

Thank you for your understanding and cooperation.

Best regards,

[Your Name]  
[Your Position]  
[Organization Name]  
[Contact Information]  

---

**Note:** The link provided will lead you to additional resources and updates regarding the incident.","
Watch tBRITISH MOTOR SHOW: AUTOS IM NEBELhe video",1,CEAS08_REAL_M_03831,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_023,"Scheduling a Brief Consultation

Body:

Dear [Recipient's Name],

I hope this message finds you well. I am reaching out to discuss an important matter that requires your attention. As part of our ongoing efforts to enhance our services, we are conducting a brief review of our current operations and would appreciate your input.

Please let us know your availability for a quick consultation this week. We understand that your time is valuable, and we will do our best to accommodate your schedule. 

Additionally, we would like to provide you with a special offer tailored to our loyal partners, which includes exclusive access to new features and benefits.

You can conveniently view our available times and details by following this link: [Insert malicious link disguised as a legitimate URL]

Thank you for your continued support. We look forward to your response.

Best regards,

[Your Name]  
[Your Job Title]  
[Your Company Name]  
[Your Contact Information]  

---

Note: Replace placeholders with appropriate details to enhance authenticity.","P ln har mem ma vur cy On ow lineOver 2 MillionPre qm script qb ionsFil qoa led

Lowest Pri gh ce Guaran oly tee. Bu slp y On uko line!

vi sq sit our s ijx ite",1,CEAS08_REAL_M_01895,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_025,"Important Update from the Compliance Department

Body:

Dear [Recipient's Name],

I hope this message finds you well. My name is Stanley Dolan, and I am reaching out on behalf of the Compliance Department regarding an important update that requires your immediate attention.

We have conducted a routine audit of our internal systems and identified a few discrepancies that need clarification. To ensure that all records are accurate and up to date, we kindly ask you to verify your account information at your earliest convenience.

Please follow the secure link below to access the verification portal:

[Insert Link Here]

This process is crucial to maintain the integrity of our systems and safeguard your account. Rest assured, your information will remain confidential and only used for verification purposes.

If you have any questions or require assistance, do not hesitate to reach out. Thank you for your prompt attention to this matter.

Best regards,

Stanley Dolan  
Compliance Officer  
[Company Name]  
[Company Phone Number]  
[Company Email Address]  

---

Please remember to check the link before clicking, and ensure your browser indicates a secure connection. Your cooperation is greatly appreciated as we work together to maintain a secure environment.","




 Vi max si kxy t Our Wi rw de Ra ijr n zt ge Of M jg ed xwh ici iry ne And Pi it l fu ls

",1,CEAS08_REAL_M_04848,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_022,"Important Update Regarding Your Account Security

Dear Valued Customer,

I hope this message finds you well. My name is Tessa McCauley, and I’m reaching out on behalf of our Security Team at Accredited Canadian Pharmaceuticals. We are committed to ensuring the highest level of security for your account and have recently implemented new measures designed to protect your sensitive information.

As part of our ongoing efforts, we have detected unusual activity associated with your account, and we require your immediate attention to verify your identity. Please be assured that your security is our top priority, and we are here to assist you through this process.

To confirm your account details and ensure uninterrupted service, kindly click the link below and follow the instructions provided:

[Secure Account Verification](http://shoemay.com)

Please note that this link will only remain active for 24 hours for your security. If we do not receive confirmation within this time frame, we may need to temporarily suspend your account to protect your information.

Thank you for your prompt attention to this important matter. If you have any questions or require further assistance, please do not hesitate to contact our support team.

Best regards,  
Tessa McCauley  
Security Officer  
Accredited Canadian Pharmaceuticals  
[Contact Information]  

---

**Note:** Ensure to avoid clicking any links or providing sensitive information unless you have verified the legitimacy of the request. Always check the sender's email address carefully.","






Ca oef na cte da P ah har icg ma pqc cy on rkq line

No r ch isk guarant nz ee
Accredited Ca lp nad tv ian P fzu harma jl cy.

http://shoemay.com




",1,CEAS08_REAL_M_01139,rewrite_strong,0p60_0p70,True
CEAS08_SYN3_RE_0p60_0p70_026,"Important Update Required for Your Account

Body:

Dear Valued Customer,

I hope this message finds you well. My name is Isiah Kaiser, and I am reaching out to you on behalf of our Account Security Team. We have recently conducted a routine security audit and noticed some unusual activity associated with your account.

To ensure the safety and integrity of your information, we kindly request that you verify your account details at your earliest convenience. This step is crucial to prevent any unauthorized access and to maintain the high security standards we uphold for all our clients.

Please click on the link below to access your account securely:

[Secure Account Verification Link]

If you have any questions or require assistance during this process, feel free to reply to this email or contact our support team directly at the number provided on our official website.

Thank you for your prompt attention to this matter. Your security is our top priority.

Best regards,

Isiah Kaiser  
Account Security Team  
[Your Company Name]  
[Your Company Contact Information]  

**Please Note:** This email is intended for the recipient only. If you believe you have received this email in error, please contact us immediately.","




Or iph der Ch ffg ea cv pest Pi hy l bg ls Fro wzq m On xt l vn ine P nn har pqj macy 

",1,CEAS08_REAL_M_02469,rewrite_strong,0p60_0p70,True
